rdfid,concept,weight,direction,content_type,topic_name,order
DataSelection31,Boolean,1,1,example,"Set Operations",260
Set_Operations_question1,UnionOperation,1,1,question,"Set Operations",260
DataSelection21,FromClause,1,0,example,"Set Operations",260
Set_Operations_question1,"Set Operations",0.55,1,question,"Set Operations",260
DataSelection21,SingleAttributeSelection,1,0,example,"Set Operations",260
DataSelection20,IntersectOperation,1,0,example,"Set Operations",260
DataSelection31,SelectStatement,1,0,example,"Set Operations",260
DataSelection20,QueryLanguage,1,1,example,"Set Operations",260
DataSelection23,SelectClause,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question2,AttributeName,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question5,TableAlias,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question2,SingleTableSelection,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question4,SumFunction,1,1,question,"Aggregate Functions",280
DataSelection22,FromClause,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,AttributeName,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question4,StringType,1,0,question,"Aggregate Functions",280
DataSelection22,WhereClause,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,SelectClause,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question4,TableAlias,1,0,question,"Aggregate Functions",280
DataSelection22,ReferentialAction,1,1,example,"Aggregate Functions",280
DataSelection24,FromClause,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,SingleTableSelection,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question3,SingleQuotationCharacter,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question5,AttributeName,1,0,question,"Aggregate Functions",280
DataSelection5,SelectStatement,1,0,example,"Aggregate Functions",280
DataSelection24,SingleTableSelection,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question3,SelectClause,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question5,StringType,1,0,question,"Aggregate Functions",280
DataSelection5,RightWhitespaceTrim,1,1,example,"Aggregate Functions",280
DataSelection23,SelectStatement,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question3,SingleAttributeSelection,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question5,SubstringMatching,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question2,MinFunction,1,1,question,"Aggregate Functions",280
Aggregate_Functions_question5,SingleAttributeSelection,1,0,question,"Aggregate Functions",280
DataSelection22,AvgFunction,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question2,"Aggregate Functions",0.38,1,question,"Aggregate Functions",280
Aggregate_Functions_question4,FromClause,1,0,question,"Aggregate Functions",280
DataSelection22,StringType,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,SelectStatement,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question4,SingleTableSelection,1,0,question,"Aggregate Functions",280
DataSelection22,SingleTableSelection,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,EqualComparison,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question4,"Aggregate Functions",0.38,1,question,"Aggregate Functions",280
DataSelection5,AttributeName,1,0,example,"Aggregate Functions",280
DataSelection24,SelectClause,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,"Aggregate Functions",0.38,1,question,"Aggregate Functions",280
Aggregate_Functions_question3,NumericType,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question5,AllAttributeSelection,1,0,question,"Aggregate Functions",280
DataSelection5,SingleAttributeSelection,1,0,example,"Aggregate Functions",280
DataSelection23,FromClause,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question3,SingleTableSelection,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question5,DotCharacter,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question2,FromClause,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question5,SingleTableSelection,1,0,question,"Aggregate Functions",280
DataSelection23,SingleTableSelection,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question2,Minimum,1,1,question,"Aggregate Functions",280
Aggregate_Functions_question4,AttributeName,1,0,question,"Aggregate Functions",280
DataSelection22,SelectStatement,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,SingleQuotationCharacter,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question4,SelectClause,1,0,question,"Aggregate Functions",280
DataSelection22,SingleAttributeSelection,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,DotCharacter,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question4,Summation,1,1,question,"Aggregate Functions",280
DataSelection22,Timestamp,1,1,example,"Aggregate Functions",280
DataSelection24,SelectStatement,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,Average,1,1,question,"Aggregate Functions",280
Aggregate_Functions_question3,FromClause,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question5,SingleQuotationCharacter,1,0,question,"Aggregate Functions",280
DataSelection5,NumericType,1,0,example,"Aggregate Functions",280
DataSelection24,IntegrityOnUpdate,1,1,example,"Aggregate Functions",280
Aggregate_Functions_question3,WhereClause,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question5,CountFunction,1,1,question,"Aggregate Functions",280
DataSelection5,Timestamp,1,1,example,"Aggregate Functions",280
DataSelection23,CountFunction,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question3,"Aggregate Functions",0.38,1,question,"Aggregate Functions",280
Aggregate_Functions_question5,StringPatternMatching,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question2,SelectClause,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question5,"Aggregate Functions",0.38,1,question,"Aggregate Functions",280
DataSelection22,SingleQuotationCharacter,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,AvgFunction,1,1,question,"Aggregate Functions",280
Aggregate_Functions_question4,SelectStatement,1,0,question,"Aggregate Functions",280
DataSelection22,SelectClause,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,StringType,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question4,EqualComparison,1,0,question,"Aggregate Functions",280
DataSelection22,SetOperation,1,1,example,"Aggregate Functions",280
DataSelection24,DistinctClause,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,TableAlias,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question3,AttributeName,1,0,question,"Aggregate Functions",280
DataSelection5,FromClause,1,0,example,"Aggregate Functions",280
DataSelection24,SingleAttributeSelection,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question3,MaxFunction,1,1,question,"Aggregate Functions",280
Aggregate_Functions_question5,SelectStatement,1,0,question,"Aggregate Functions",280
DataSelection5,SingleTableSelection,1,0,example,"Aggregate Functions",280
DataSelection23,AllAttributeSelection,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question3,Maximum,1,1,question,"Aggregate Functions",280
Aggregate_Functions_question5,EqualComparison,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question2,SelectStatement,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question5,Counting,1,1,question,"Aggregate Functions",280
DataSelection23,ColumnAddition,1,1,example,"Aggregate Functions",280
Aggregate_Functions_question2,SingleAttributeSelection,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question4,SingleQuotationCharacter,1,0,question,"Aggregate Functions",280
DataSelection22,NumericType,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,FromClause,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question4,DotCharacter,1,0,question,"Aggregate Functions",280
DataSelection22,EqualComparison,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,WhereClause,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question4,SingleAttributeSelection,1,0,question,"Aggregate Functions",280
DataSelection5,AvgFunction,1,0,example,"Aggregate Functions",280
DataSelection24,CountFunction,1,0,example,"Aggregate Functions",280
Aggregate_Functions_question1,SingleAttributeSelection,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question3,SelectStatement,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question5,FromClause,1,0,question,"Aggregate Functions",280
DataSelection5,SelectClause,1,0,example,"Aggregate Functions",280
DataSelection24,TableAlteration,1,1,example,"Aggregate Functions",280
Aggregate_Functions_question3,EqualComparison,1,0,question,"Aggregate Functions",280
Aggregate_Functions_question5,SelectClause,1,0,question,"Aggregate Functions",280
DataSelection32,FromClause,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question2,FromClause,1,0,question,"GROUP-BY and HAVING",300
DataSelection38,DotCharacter,1,0,example,"GROUP-BY and HAVING",300
DataSelection25,NumericType,1,0,example,"GROUP-BY and HAVING",300
DataSelection32,SelectClause,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question2,SingleTableSelection,1,0,question,"GROUP-BY and HAVING",300
DataSelection37,ComparisonOperation,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,HavingClause,1,1,question,"GROUP-BY and HAVING",300
DataSelection38,TableAlias,1,0,example,"GROUP-BY and HAVING",300
DataSelection25,Insertion,1,1,example,"GROUP-BY and HAVING",300
DataSelection32,TargetTableDeclaration,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question1,FromClause,1,0,question,"GROUP-BY and HAVING",300
DataSelection37,Assertion,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,SingleTableSelection,1,0,question,"GROUP-BY and HAVING",300
DataSelection38,Timestamp,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,CountFunction,1,0,question,"GROUP-BY and HAVING",300
DataSelection26,AvgFunction,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question1,SingleTableSelection,1,0,question,"GROUP-BY and HAVING",300
DataSelection36,SelectStatement,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,SingleAttributeSelection,1,0,question,"GROUP-BY and HAVING",300
DataSelection37,MultipleAttributeSelection,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,SingleAttributeSelection,1,0,question,"GROUP-BY and HAVING",300
DataSelection26,HavingClause,1,0,example,"GROUP-BY and HAVING",300
DataSelection36,SingleAttributeGrouping,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,HavingClause,1,1,question,"GROUP-BY and HAVING",300
DataSelection37,SelectClause,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,EqualComparison,1,0,question,"GROUP-BY and HAVING",300
DataSelection26,TargetTableDeclaration,1,1,example,"GROUP-BY and HAVING",300
DataSelection36,NegativeSetMembership,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,GroupBy,1,1,question,"GROUP-BY and HAVING",300
DataSelection37,TableAlias,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,SumFunction,1,0,question,"GROUP-BY and HAVING",300
DataSelection32,AllPredicate,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,"GROUP-BY and HAVING",0.38,1,question,"GROUP-BY and HAVING",300
DataSelection38,MinFunction,1,0,example,"GROUP-BY and HAVING",300
DataSelection25,FromClause,1,0,example,"GROUP-BY and HAVING",300
DataSelection32,HavingClause,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question2,SingleAttributeGrouping,1,1,question,"GROUP-BY and HAVING",300
DataSelection38,EqualComparison,1,0,example,"GROUP-BY and HAVING",300
DataSelection25,SingleAttributeGrouping,1,0,example,"GROUP-BY and HAVING",300
DataSelection32,SingleTableSelection,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question2,"GROUP-BY and HAVING",0.38,1,question,"GROUP-BY and HAVING",300
DataSelection37,TargetTableDeclaration,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,SelectClause,1,0,question,"GROUP-BY and HAVING",300
DataSelection38,Counting,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,SelectStatement,1,0,question,"GROUP-BY and HAVING",300
DataSelection32,Timestamp,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question1,SingleAttributeGrouping,1,1,question,"GROUP-BY and HAVING",300
DataSelection36,AndLogicalOperator,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,GreaterThanComparison,1,1,question,"GROUP-BY and HAVING",300
DataSelection37,LessThanComparison,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,SingleAttributeGrouping,1,1,question,"GROUP-BY and HAVING",300
DataSelection26,NumericType,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question1,"GROUP-BY and HAVING",0.38,1,question,"GROUP-BY and HAVING",300
DataSelection36,MultipleTableSelection,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,FromClause,1,0,question,"GROUP-BY and HAVING",300
DataSelection37,GreaterThanComparison,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,GroupBy,1,1,question,"GROUP-BY and HAVING",300
DataSelection26,SingleAttributeGrouping,1,0,example,"GROUP-BY and HAVING",300
DataSelection36,EqualComparison,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,SingleAttributeGrouping,1,1,question,"GROUP-BY and HAVING",300
DataSelection37,WhereClause,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,CountingNoInColumn,1,1,question,"GROUP-BY and HAVING",300
DataSelection36,ColumnAddition,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,Average,1,1,question,"GROUP-BY and HAVING",300
DataSelection38,FromClause,1,0,example,"GROUP-BY and HAVING",300
DataSelection26,Timestamp,1,1,example,"GROUP-BY and HAVING",300
DataSelection32,SelectStatement,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question2,SelectStatement,1,0,question,"GROUP-BY and HAVING",300
DataSelection38,WhereClause,1,0,example,"GROUP-BY and HAVING",300
DataSelection25,MultipleAttributeSelection,1,0,example,"GROUP-BY and HAVING",300
DataSelection32,SingleAttributeGrouping,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question2,Summation,1,1,question,"GROUP-BY and HAVING",300
DataSelection37,Counting,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,CountFunction,1,0,question,"GROUP-BY and HAVING",300
DataSelection38,SimpleSubquery,1,0,example,"GROUP-BY and HAVING",300
DataSelection25,Timestamp,1,1,example,"GROUP-BY and HAVING",300
DataSelection32,Insertion,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question1,SelectStatement,1,0,question,"GROUP-BY and HAVING",300
DataSelection37,ColumnAddition,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,Having,1,1,question,"GROUP-BY and HAVING",300
DataSelection37,CountRowFunction,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,GreaterThanComparison,1,0,question,"GROUP-BY and HAVING",300
DataSelection26,FromClause,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question1,Average,1,1,question,"GROUP-BY and HAVING",300
DataSelection36,EquiWhereJoin,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,"GROUP-BY and HAVING",0.38,1,question,"GROUP-BY and HAVING",300
DataSelection37,MinFunction,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,SingleTableSelection,1,0,question,"GROUP-BY and HAVING",300
DataSelection26,GreaterThanComparison,1,0,example,"GROUP-BY and HAVING",300
DataSelection36,DotCharacter,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,GreaterThanComparison,1,0,question,"GROUP-BY and HAVING",300
DataSelection37,SingleAttributeGrouping,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,TableAlias,1,0,question,"GROUP-BY and HAVING",300
DataSelection26,Insertion,1,1,example,"GROUP-BY and HAVING",300
DataSelection36,Insertion,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,GreaterThanComparison,1,1,question,"GROUP-BY and HAVING",300
DataSelection37,SimpleSubquery,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,FromClause,1,0,question,"GROUP-BY and HAVING",300
DataSelection32,AvgFunction,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question2,SumFunction,1,0,question,"GROUP-BY and HAVING",300
DataSelection38,SelectClause,1,0,example,"GROUP-BY and HAVING",300
DataSelection25,SelectStatement,1,0,example,"GROUP-BY and HAVING",300
DataSelection32,GreaterThanOrEqualComparison,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question2,GroupBy,1,1,question,"GROUP-BY and HAVING",300
DataSelection37,SetOperation,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,SelectStatement,1,0,question,"GROUP-BY and HAVING",300
DataSelection38,SingleTableSelection,1,0,example,"GROUP-BY and HAVING",300
DataSelection25,SingleTableSelection,1,0,example,"GROUP-BY and HAVING",300
DataSelection32,ComparisonOperation,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question1,AvgFunction,1,0,question,"GROUP-BY and HAVING",300
DataSelection37,Insertion,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,SingleAttributeGrouping,1,1,question,"GROUP-BY and HAVING",300
DataSelection38,ReferentialAction,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,HavingClause,1,1,question,"GROUP-BY and HAVING",300
DataSelection32,Boolean,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question1,GroupBy,1,1,question,"GROUP-BY and HAVING",300
DataSelection36,FromClause,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,CountingNoInColumn,1,1,question,"GROUP-BY and HAVING",300
DataSelection37,SelectStatement,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,DotCharacter,1,0,question,"GROUP-BY and HAVING",300
DataSelection26,MultipleAttributeSelection,1,0,example,"GROUP-BY and HAVING",300
DataSelection36,SelectClause,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,SelectStatement,1,0,question,"GROUP-BY and HAVING",300
DataSelection37,BracketCharacter,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,GreaterThanComparison,1,1,question,"GROUP-BY and HAVING",300
DataSelection26,SingleTableSelection,1,0,example,"GROUP-BY and HAVING",300
DataSelection36,TableAlias,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,Having,1,1,question,"GROUP-BY and HAVING",300
DataSelection37,SingleTableSelection,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,"GROUP-BY and HAVING",0.38,1,question,"GROUP-BY and HAVING",300
DataSelection36,FixedLengthCharacterString,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,SingleAttributeSelection,1,0,question,"GROUP-BY and HAVING",300
DataSelection38,SelectStatement,1,0,example,"GROUP-BY and HAVING",300
DataSelection25,AvgFunction,1,0,example,"GROUP-BY and HAVING",300
DataSelection32,NumericType,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question2,SelectClause,1,0,question,"GROUP-BY and HAVING",300
DataSelection38,SingleAttributeSelection,1,0,example,"GROUP-BY and HAVING",300
DataSelection25,SelectClause,1,0,example,"GROUP-BY and HAVING",300
DataSelection32,SingleAttributeSelection,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question2,SingleAttributeSelection,1,0,question,"GROUP-BY and HAVING",300
DataSelection37,AggregateOperation,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,GreaterThanComparison,1,0,question,"GROUP-BY and HAVING",300
DataSelection38,ComparisonOperation,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,FromClause,1,0,question,"GROUP-BY and HAVING",300
DataSelection32,DataManipulationLanguage,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question1,SelectClause,1,0,question,"GROUP-BY and HAVING",300
DataSelection36,CountRowFunction,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question4,GroupBy,1,1,question,"GROUP-BY and HAVING",300
DataSelection37,FromClause,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,SelectClause,1,0,question,"GROUP-BY and HAVING",300
DataSelection26,SelectStatement,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question1,SingleAttributeSelection,1,0,question,"GROUP-BY and HAVING",300
DataSelection36,MultipleAttributeSelection,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,AvgFunction,1,0,question,"GROUP-BY and HAVING",300
DataSelection37,HavingClause,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,Having,1,1,question,"GROUP-BY and HAVING",300
DataSelection26,SelectClause,1,0,example,"GROUP-BY and HAVING",300
DataSelection36,WhereClause,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,SelectClause,1,0,question,"GROUP-BY and HAVING",300
DataSelection37,DotCharacter,1,0,example,"GROUP-BY and HAVING",300
Group-By_Having_question5,MultipleTableSelection,1,0,question,"GROUP-BY and HAVING",300
DataSelection36,ReferentialAction,1,1,example,"GROUP-BY and HAVING",300
Group-By_Having_question3,SingleTableSelection,1,0,question,"GROUP-BY and HAVING",300
DataSelection38,AvgFunction,1,0,example,"GROUP-BY and HAVING",300
DataSelection26,Assertion,1,1,example,"GROUP-BY and HAVING",300
DataSelection28,WhereClause,1,0,example,Sub-Queries,320
Sub-Queries_question3,SingleAttributeSelection,1,0,question,Sub-Queries,320
Sub-Queries_question2,SelectStatement,1,0,question,Sub-Queries,320
Sub-Queries_question4,AllPredicate,1,1,question,Sub-Queries,320
DataSelection28,SubstringExtraction,1,1,example,Sub-Queries,320
Sub-Queries_question2,AllResultsInSubQueryExclusion,1,1,question,Sub-Queries,320
DataSelection29,PredicateNegation,1,0,example,Sub-Queries,320
Sub-Queries_question4,StringType,1,0,question,Sub-Queries,320
Sub-Queries_question5,SelectStatement,1,0,question,Sub-Queries,320
Sub-Queries_question1,DistinctClause,1,0,question,Sub-Queries,320
DataSelection29,InPredicate,1,0,example,Sub-Queries,320
Sub-Queries_question4,LessThanComparison,1,1,question,Sub-Queries,320
Sub-Queries_question5,RenameClause,1,0,question,Sub-Queries,320
Sub-Queries_question1,WhereClause,1,0,question,Sub-Queries,320
DataSelection29,SingleTableSelection,1,0,example,Sub-Queries,320
Sub-Queries_question3,SingleQuotationCharacter,1,0,question,Sub-Queries,320
Sub-Queries_question5,GreaterThanComparison,1,0,question,Sub-Queries,320
DataSelection28,AttributeName,1,0,example,Sub-Queries,320
Sub-Queries_question3,SelectClause,1,0,question,Sub-Queries,320
Sub-Queries_question5,RenamingAttribute,1,0,question,Sub-Queries,320
Sub-Queries_question1,SingleAttributeSelection,1,0,question,Sub-Queries,320
DataSelection28,BracketCharacter,1,0,example,Sub-Queries,320
Sub-Queries_question3,EqualComparison,1,0,question,Sub-Queries,320
Sub-Queries_question2,DistinctClause,1,0,question,Sub-Queries,320
DataSelection28,SimpleSubquery,1,0,example,Sub-Queries,320
Sub-Queries_question2,WhereClause,1,0,question,Sub-Queries,320
Sub-Queries_question4,LessThanComparison,1,0,question,Sub-Queries,320
Sub-Queries_question5,DerivedTable,1,1,question,Sub-Queries,320
Sub-Queries_question2,SingleAttributeSelection,1,0,question,Sub-Queries,320
DataSelection29,FromClause,1,0,example,Sub-Queries,320
Sub-Queries_question4,SimpleSubquery,1,1,question,Sub-Queries,320
Sub-Queries_question5,SelectClause,1,0,question,Sub-Queries,320
Sub-Queries_question1,InPredicate,1,1,question,Sub-Queries,320
DataSelection29,WhereClause,1,0,example,Sub-Queries,320
Sub-Queries_question4,SingleAttributeSelection,1,0,question,Sub-Queries,320
Sub-Queries_question5,SingleTableSelection,1,0,question,Sub-Queries,320
DataSelection29,TableSelection,1,1,example,Sub-Queries,320
Sub-Queries_question3,StringType,1,0,question,Sub-Queries,320
Sub-Queries_question5,DerivedRelation,1,1,question,Sub-Queries,320
Sub-Queries_question1,SingleTableSelection,1,0,question,Sub-Queries,320
DataSelection28,SelectStatement,1,0,example,Sub-Queries,320
Sub-Queries_question3,AnyResultsWithComparisonSelection,1,1,question,Sub-Queries,320
DataSelection28,SingleAttributeSelection,1,0,example,Sub-Queries,320
Sub-Queries_question3,Sub-Queries,0.38,1,question,Sub-Queries,320
Sub-Queries_question2,InPredicate,1,1,question,Sub-Queries,320
Sub-Queries_question4,SingleQuotationCharacter,1,0,question,Sub-Queries,320
DataSelection28,ToUpperCase,1,1,example,Sub-Queries,320
Sub-Queries_question2,SingleTableSelection,1,0,question,Sub-Queries,320
DataSelection29,AttributeName,1,0,example,Sub-Queries,320
Sub-Queries_question4,SelectClause,1,0,question,Sub-Queries,320
Sub-Queries_question5,GroupByClause,1,1,question,Sub-Queries,320
Sub-Queries_question1,FromClause,1,0,question,Sub-Queries,320
DataSelection29,BracketCharacter,1,0,example,Sub-Queries,320
Sub-Queries_question4,EqualComparison,1,0,question,Sub-Queries,320
Sub-Queries_question5,AsClause,1,0,question,Sub-Queries,320
DataSelection29,SimpleSubquery,1,0,example,Sub-Queries,320
Sub-Queries_question3,FromClause,1,0,question,Sub-Queries,320
Sub-Queries_question5,EqualComparison,1,0,question,Sub-Queries,320
Sub-Queries_question1,SimpleSubquery,1,1,question,Sub-Queries,320
DataSelection28,DistinctClause,1,0,example,Sub-Queries,320
Sub-Queries_question3,WhereClause,1,0,question,Sub-Queries,320
Sub-Queries_question5,MultipleAttributeSelection,1,0,question,Sub-Queries,320
Sub-Queries_question1,Sub-Queries,0.38,1,question,Sub-Queries,320
DataSelection28,SelectClause,1,0,example,Sub-Queries,320
Sub-Queries_question3,SingleTableSelection,1,0,question,Sub-Queries,320
Sub-Queries_question2,FromClause,1,0,question,Sub-Queries,320
Sub-Queries_question5,Sub-Queries,0.38,1,question,Sub-Queries,320
DataSelection28,SetOperation,1,1,example,Sub-Queries,320
Sub-Queries_question2,SimpleSubquery,1,1,question,Sub-Queries,320
Sub-Queries_question4,SelectStatement,1,0,question,Sub-Queries,320
Sub-Queries_question5,FromClause,1,0,question,Sub-Queries,320
Sub-Queries_question2,Sub-Queries,0.38,1,question,Sub-Queries,320
DataSelection29,SelectStatement,1,0,example,Sub-Queries,320
Sub-Queries_question4,AllResultsWithComparisonSelection,1,1,question,Sub-Queries,320
Sub-Queries_question5,DotCharacter,1,0,question,Sub-Queries,320
Sub-Queries_question1,SelectClause,1,0,question,Sub-Queries,320
DataSelection29,SingleAttributeSelection,1,0,example,Sub-Queries,320
Sub-Queries_question4,Sub-Queries,0.38,1,question,Sub-Queries,320
Sub-Queries_question5,GroupBy,1,0,question,Sub-Queries,320
DataSelection29,IntegrityOnUpdate,1,1,example,Sub-Queries,320
Sub-Queries_question3,AnyPredicate,1,1,question,Sub-Queries,320
Sub-Queries_question5,MultipleTableSelection,1,0,question,Sub-Queries,320
Sub-Queries_question1,DuplicateHandling,1,0,question,Sub-Queries,320
DataSelection28,InPredicate,1,0,example,Sub-Queries,320
Sub-Queries_question3,GreaterThanComparison,1,1,question,Sub-Queries,320
Sub-Queries_question2,PredicateNegation,1,1,question,Sub-Queries,320
DataSelection28,SingleTableSelection,1,0,example,Sub-Queries,320
Sub-Queries_question2,SelectClause,1,0,question,Sub-Queries,320
Sub-Queries_question4,FromClause,1,0,question,Sub-Queries,320
DataSelection28,IntegrityOnUpdate,1,1,example,Sub-Queries,320
Sub-Queries_question2,DuplicateHandling,1,0,question,Sub-Queries,320
DataSelection29,DistinctClause,1,0,example,Sub-Queries,320
Sub-Queries_question4,WhereClause,1,0,question,Sub-Queries,320
Sub-Queries_question5,CountFunction,1,0,question,Sub-Queries,320
Sub-Queries_question1,SelectStatement,1,0,question,Sub-Queries,320
DataSelection29,SelectClause,1,0,example,Sub-Queries,320
Sub-Queries_question4,SingleTableSelection,1,0,question,Sub-Queries,320
Sub-Queries_question5,WhereClause,1,0,question,Sub-Queries,320
DataSelection29,SubstringExtraction,1,1,example,Sub-Queries,320
Sub-Queries_question3,SelectStatement,1,0,question,Sub-Queries,320
Sub-Queries_question5,TableAlias,1,0,question,Sub-Queries,320
