rdfid,concept,tfidf,direction,content_type,topic_name,order
jInheritance1,MethodOverriding,1.57890356696951,outcome,question,Inheritance,153
jInheritance1,MultiplyExpression,1.52685598712587,outcome,question,Inheritance,153
jInheritance1,ObjectCreationStatement,1.3719554167602,outcome,question,Inheritance,153
jInheritance1,ObjectMethodInvocation,1.94825430892253,outcome,question,Inheritance,153
jInheritance1,OverridingEquals,3.30290846823449,outcome,question,Inheritance,153
jInheritance1,OverridingToString,2.74125524907957,outcome,question,Inheritance,153
jInheritance1,PolymorphicObjectCreationStatement,1.39181692361325,outcome,question,Inheritance,153
jInheritance1,PrivateFieldSpecifier,2.02744073982964,outcome,question,Inheritance,153
jInheritance1,PublicClassSpecifier,0.253749280239965,outcome,question,Inheritance,153
jInheritance1,PublicConstructorSpecifier,2.01497286055581,outcome,question,Inheritance,153
jInheritance1,PublicFieldSpecifier,6.3893678564704,outcome,question,Inheritance,153
jInheritance1,PublicMethodSpecifier,0.58196467074998,outcome,question,Inheritance,153
jInheritance1,ReturnStatement,10.0131158098698,outcome,question,Inheritance,153
jInheritance1,SimpleAssignmentExpression,0.354457065171819,outcome,question,Inheritance,153
jInheritance1,SimpleVariable,1.59443675112677,outcome,question,Inheritance,153
jInheritance1,StaticFieldSpecifier,6.3893678564704,outcome,question,Inheritance,153
jInheritance1,StaticMethodSpecifier,0.0706328961188937,outcome,question,Inheritance,153
jInheritance1,StringAddition,1.09966423781899,outcome,question,Inheritance,153
jInheritance1,StringDataType,2.46949547666307,outcome,question,Inheritance,153
jInheritance1,StringLiteral,1.36478440638089,outcome,question,Inheritance,153
jInheritance1,SuperclassConstructorCall,2.11875692739,outcome,question,Inheritance,153
jInheritance1,SuperclassMethodCall,3.22733134645216,outcome,question,Inheritance,153
jInheritance1,SuperclassSubclassConversion,1.78975693228529,outcome,question,Inheritance,153
jInheritance1,SuperReference,3.15780713393902,outcome,question,Inheritance,153
jInheritance1,ThisReference,5.56726769445299,outcome,question,Inheritance,153
jInheritance1,VoidDataType,0.0406005780140349,outcome,question,Inheritance,153
jInheritance2,ActualMethodParameter,0.950525210634245,outcome,question,Inheritance,153
jInheritance2,AndExpression,2.37539388191465,outcome,question,Inheritance,153
jInheritance2,BooleanDataType,1.97055348629868,outcome,question,Inheritance,153
jInheritance2,ClassConstantInitializationStatement,6.47453455302596,outcome,question,Inheritance,153
jInheritance2,ClassDefinition,0.105315754889397,outcome,question,Inheritance,153
jInheritance2,ClassField,6.3893678564704,outcome,question,Inheritance,153
jInheritance2,ConstantInvocation,2.0987884855398,outcome,question,Inheritance,153
jInheritance2,ConstructorCall,1.8292738890136,outcome,question,Inheritance,153
jInheritance2,ConstructorDefinition,1.81946126562774,outcome,question,Inheritance,153
jInheritance2,DivideExpression,2.40297045086125,outcome,question,Inheritance,153
jInheritance2,DoubleDataType,3.79289447309244,outcome,question,Inheritance,153
jInheritance2,EqualExpression,1.84398981522965,outcome,question,Inheritance,153
jInheritance2,ExplicitTypeCasting,2.11875692739,outcome,question,Inheritance,153
jInheritance2,ExtendsSpecification,1.47720881955248,outcome,question,Inheritance,153
jInheritance2,FinalFieldSpecifier,6.47453455302596,outcome,question,Inheritance,153
jInheritance2,FormalMethodParameter,0.261072361223461,outcome,question,Inheritance,153
jInheritance2,IfElseIfStatement,2.7836338472265,outcome,question,Inheritance,153
jInheritance2,IfElseStatement,3.09026726274468,outcome,question,Inheritance,153
jInheritance2,InheritanceBasedPolymorphism,1.65145423411724,outcome,question,Inheritance,153
jInheritance2,InstanceField,1.53300999374367,outcome,question,Inheritance,153
jInheritance2,InstanceFieldInvocation,5.56726769445299,outcome,question,Inheritance,153
jInheritance2,IntDataType,2.91849465423817,outcome,question,Inheritance,153
jInheritance2,java.lang.Object,3.30290846823449,outcome,question,Inheritance,153
jInheritance2,java.lang.System.out.println,1.05884850023265,outcome,question,Inheritance,153
jInheritance2,LessExpression,3.21814448289429,outcome,question,Inheritance,153
jInheritance2,MethodDefinition,0.541385279088262,outcome,question,Inheritance,153
jInheritance2,MethodOverriding,1.57890356696951,outcome,question,Inheritance,153
jInheritance2,MultiplyExpression,1.52685598712587,outcome,question,Inheritance,153
jInheritance2,ObjectCreationStatement,1.8292738890136,outcome,question,Inheritance,153
jInheritance2,ObjectMethodInvocation,1.94825430892253,outcome,question,Inheritance,153
jInheritance2,OverridingEquals,3.30290846823449,outcome,question,Inheritance,153
jInheritance2,OverridingToString,2.74125524907957,outcome,question,Inheritance,153
jInheritance2,PolymorphicObjectCreationStatement,1.39181692361325,outcome,question,Inheritance,153
jInheritance2,PrivateFieldSpecifier,2.02744073982964,outcome,question,Inheritance,153
jInheritance2,PublicClassSpecifier,0.253749280239965,outcome,question,Inheritance,153
jInheritance2,PublicConstructorSpecifier,2.01497286055581,outcome,question,Inheritance,153
jInheritance2,PublicFieldSpecifier,6.3893678564704,outcome,question,Inheritance,153
jInheritance2,PublicMethodSpecifier,0.58196467074998,outcome,question,Inheritance,153
jInheritance2,ReturnStatement,10.0131158098698,outcome,question,Inheritance,153
jInheritance2,SimpleAssignmentExpression,0.408988921352098,outcome,question,Inheritance,153
jInheritance2,SimpleVariable,1.59443675112677,outcome,question,Inheritance,153
jInheritance2,StaticFieldSpecifier,6.3893678564704,outcome,question,Inheritance,153
jInheritance2,StaticMethodSpecifier,0.0706328961188937,outcome,question,Inheritance,153
jInheritance2,StringAddition,1.09966423781899,outcome,question,Inheritance,153
jInheritance2,StringDataType,2.46949547666307,outcome,question,Inheritance,153
jInheritance2,StringLiteral,1.36478440638089,outcome,question,Inheritance,153
jInheritance2,SuperclassConstructorCall,2.11875692739,outcome,question,Inheritance,153
jInheritance2,SuperclassMethodCall,3.22733134645216,outcome,question,Inheritance,153
jInheritance2,SuperclassSubclassConversion,1.78975693228529,outcome,question,Inheritance,153
jInheritance2,SuperReference,3.15780713393902,outcome,question,Inheritance,153
jInheritance2,ThisReference,5.56726769445299,outcome,question,Inheritance,153
jInheritance2,VoidDataType,0.0406005780140349,outcome,question,Inheritance,153
jInheritance3,ActualMethodParameter,0.712893907975684,outcome,question,Inheritance,153
jInheritance3,AndExpression,2.37539388191465,outcome,question,Inheritance,153
jInheritance3,BooleanDataType,1.97055348629868,outcome,question,Inheritance,153
jInheritance3,ClassConstantInitializationStatement,6.47453455302596,outcome,question,Inheritance,153
jInheritance3,ClassDefinition,0.105315754889397,outcome,question,Inheritance,153
jInheritance3,ClassField,6.3893678564704,outcome,question,Inheritance,153
jInheritance3,ConstantInvocation,2.0987884855398,outcome,question,Inheritance,153
jInheritance3,ConstructorCall,1.3719554167602,outcome,question,Inheritance,153
jInheritance3,ConstructorDefinition,1.81946126562774,outcome,question,Inheritance,153
jInheritance3,DivideExpression,2.40297045086125,outcome,question,Inheritance,153
jInheritance3,DoubleDataType,3.79289447309244,outcome,question,Inheritance,153
jInheritance3,EqualExpression,1.84398981522965,outcome,question,Inheritance,153
jInheritance3,ExplicitTypeCasting,2.11875692739,outcome,question,Inheritance,153
jInheritance3,ExtendsSpecification,1.47720881955248,outcome,question,Inheritance,153
jInheritance3,FinalFieldSpecifier,6.47453455302596,outcome,question,Inheritance,153
jInheritance3,FormalMethodParameter,0.261072361223461,outcome,question,Inheritance,153
jInheritance3,IfElseStatement,2.06017817516312,outcome,question,Inheritance,153
jInheritance3,InheritanceBasedPolymorphism,1.65145423411724,outcome,question,Inheritance,153
jInheritance3,InstanceField,1.53300999374367,outcome,question,Inheritance,153
jInheritance3,InstanceFieldInvocation,5.56726769445299,outcome,question,Inheritance,153
jInheritance3,IntDataType,2.69399506545062,outcome,question,Inheritance,153
jInheritance3,java.lang.Object,3.30290846823449,outcome,question,Inheritance,153
jInheritance3,java.lang.System.out.println,0.794136375174486,outcome,question,Inheritance,153
jInheritance3,LessExpression,1.28725779315772,outcome,question,Inheritance,153
jInheritance3,MethodDefinition,0.541385279088262,outcome,question,Inheritance,153
jInheritance3,MethodOverriding,1.57890356696951,outcome,question,Inheritance,153
jInheritance3,MultiplyExpression,1.52685598712587,outcome,question,Inheritance,153
jInheritance3,ObjectCreationStatement,1.3719554167602,outcome,question,Inheritance,153
jInheritance3,ObjectMethodInvocation,1.55860344713802,outcome,question,Inheritance,153
jInheritance3,OverridingEquals,3.30290846823449,outcome,question,Inheritance,153
jInheritance3,OverridingToString,2.74125524907957,outcome,question,Inheritance,153
jInheritance3,PolymorphicObjectCreationStatement,1.39181692361325,outcome,question,Inheritance,153
jInheritance3,PrivateFieldSpecifier,2.02744073982964,outcome,question,Inheritance,153
jInheritance3,PublicClassSpecifier,0.253749280239965,outcome,question,Inheritance,153
jInheritance3,PublicConstructorSpecifier,2.01497286055581,outcome,question,Inheritance,153
jInheritance3,PublicFieldSpecifier,6.3893678564704,outcome,question,Inheritance,153
jInheritance3,PublicMethodSpecifier,0.58196467074998,outcome,question,Inheritance,153
jInheritance3,ReturnStatement,10.0131158098698,outcome,question,Inheritance,153
jInheritance3,SimpleAssignmentExpression,0.354457065171819,outcome,question,Inheritance,153
jInheritance3,SimpleVariable,1.59443675112677,outcome,question,Inheritance,153
jInheritance3,StaticFieldSpecifier,6.3893678564704,outcome,question,Inheritance,153
jInheritance3,StaticMethodSpecifier,0.0706328961188937,outcome,question,Inheritance,153
jInheritance3,StringAddition,1.09966423781899,outcome,question,Inheritance,153
jInheritance3,StringDataType,2.46949547666307,outcome,question,Inheritance,153
jInheritance3,StringLiteral,1.36478440638089,outcome,question,Inheritance,153
jInheritance3,SuperclassConstructorCall,2.11875692739,outcome,question,Inheritance,153
jInheritance3,SuperclassMethodCall,3.22733134645216,outcome,question,Inheritance,153
jInheritance3,SuperclassSubclassConversion,1.78975693228529,outcome,question,Inheritance,153
jInheritance3,SuperReference,3.15780713393902,outcome,question,Inheritance,153
jInheritance3,ThisReference,5.56726769445299,outcome,question,Inheritance,153
jInheritance3,VoidDataType,0.0406005780140349,outcome,question,Inheritance,153
jInheritance4,ActualMethodParameter,0.594078256646403,outcome,question,Inheritance,153
jInheritance4,AndExpression,2.37539388191465,outcome,question,Inheritance,153
jInheritance4,BooleanDataType,1.97055348629868,outcome,question,Inheritance,153
jInheritance4,ClassConstantInitializationStatement,6.47453455302596,outcome,question,Inheritance,153
jInheritance4,ClassDefinition,0.105315754889397,outcome,question,Inheritance,153
jInheritance4,ClassField,6.3893678564704,outcome,question,Inheritance,153
jInheritance4,ConstantInvocation,2.0987884855398,outcome,question,Inheritance,153
jInheritance4,ConstructorCall,1.8292738890136,outcome,question,Inheritance,153
jInheritance4,ConstructorDefinition,1.81946126562774,outcome,question,Inheritance,153
jInheritance4,DivideExpression,2.40297045086125,outcome,question,Inheritance,153
jInheritance4,DoubleDataType,3.79289447309244,outcome,question,Inheritance,153
jInheritance4,EqualExpression,1.84398981522965,outcome,question,Inheritance,153
jInheritance4,ExplicitTypeCasting,2.11875692739,outcome,question,Inheritance,153
jInheritance4,ExtendsSpecification,1.47720881955248,outcome,question,Inheritance,153
jInheritance4,FinalFieldSpecifier,6.47453455302596,outcome,question,Inheritance,153
jInheritance4,FormalMethodParameter,0.261072361223461,outcome,question,Inheritance,153
jInheritance4,GenericObjectCreationStatement,1.03963440547986,outcome,question,Inheritance,153
jInheritance4,IfElseStatement,2.06017817516312,outcome,question,Inheritance,153
jInheritance4,ImportStatement,0.72905909191758,outcome,question,Inheritance,153
jInheritance4,InheritanceBasedPolymorphism,1.65145423411724,outcome,question,Inheritance,153
jInheritance4,InstanceField,1.53300999374367,outcome,question,Inheritance,153
jInheritance4,InstanceFieldInvocation,5.56726769445299,outcome,question,Inheritance,153
jInheritance4,IntDataType,2.69399506545062,outcome,question,Inheritance,153
jInheritance4,java.lang.Object,3.30290846823449,outcome,question,Inheritance,153
jInheritance4,java.lang.System.out.println,0.264712125058162,outcome,question,Inheritance,153
jInheritance4,java.util.ArrayList,2.0232113637751,outcome,question,Inheritance,153
jInheritance4,java.util.ArrayList.add,4.12035635032624,outcome,question,Inheritance,153
jInheritance4,java.util.ArrayList.get,1.26148315511208,outcome,question,Inheritance,153
jInheritance4,LessExpression,1.28725779315772,outcome,question,Inheritance,153
jInheritance4,MethodDefinition,0.541385279088262,outcome,question,Inheritance,153
jInheritance4,MethodOverriding,1.57890356696951,outcome,question,Inheritance,153
jInheritance4,MultiplyExpression,1.52685598712587,outcome,question,Inheritance,153
jInheritance4,ObjectCreationStatement,1.8292738890136,outcome,question,Inheritance,153
jInheritance4,ObjectMethodInvocation,0.779301723569011,outcome,question,Inheritance,153
jInheritance4,OverridingEquals,3.30290846823449,outcome,question,Inheritance,153
jInheritance4,OverridingToString,2.74125524907957,outcome,question,Inheritance,153
jInheritance4,PrivateFieldSpecifier,2.02744073982964,outcome,question,Inheritance,153
jInheritance4,PublicClassSpecifier,0.253749280239965,outcome,question,Inheritance,153
jInheritance4,PublicConstructorSpecifier,2.01497286055581,outcome,question,Inheritance,153
jInheritance4,PublicFieldSpecifier,6.3893678564704,outcome,question,Inheritance,153
jInheritance4,PublicMethodSpecifier,0.58196467074998,outcome,question,Inheritance,153
jInheritance4,ReturnStatement,10.0131158098698,outcome,question,Inheritance,153
jInheritance4,SimpleAssignmentExpression,0.299925208991539,outcome,question,Inheritance,153
jInheritance4,SimpleVariable,1.59443675112677,outcome,question,Inheritance,153
jInheritance4,StaticFieldSpecifier,6.3893678564704,outcome,question,Inheritance,153
jInheritance4,StaticMethodSpecifier,0.0706328961188937,outcome,question,Inheritance,153
jInheritance4,StringAddition,1.09966423781899,outcome,question,Inheritance,153
jInheritance4,StringDataType,2.46949547666307,outcome,question,Inheritance,153
jInheritance4,StringLiteral,1.36478440638089,outcome,question,Inheritance,153
jInheritance4,SuperclassConstructorCall,2.11875692739,outcome,question,Inheritance,153
jInheritance4,SuperclassMethodCall,3.22733134645216,outcome,question,Inheritance,153
jInheritance4,SuperclassSubclassConversion,1.78975693228529,outcome,question,Inheritance,153
jInheritance4,SuperReference,3.15780713393902,outcome,question,Inheritance,153
jInheritance4,ThisReference,5.56726769445299,outcome,question,Inheritance,153
jInheritance4,VoidDataType,0.0406005780140349,outcome,question,Inheritance,153
jInheritance5,ActualMethodParameter,0.712893907975684,outcome,question,Inheritance,153
jInheritance5,AndExpression,2.37539388191465,outcome,question,Inheritance,153
jInheritance5,BooleanDataType,1.97055348629868,outcome,question,Inheritance,153
jInheritance5,ClassConstantInitializationStatement,6.47453455302596,outcome,question,Inheritance,153
jInheritance5,ClassDefinition,0.105315754889397,outcome,question,Inheritance,153
jInheritance5,ClassField,6.3893678564704,outcome,question,Inheritance,153
jInheritance5,ConstantInvocation,2.0987884855398,outcome,question,Inheritance,153
jInheritance5,ConstructorCall,1.3719554167602,outcome,question,Inheritance,153
jInheritance5,ConstructorDefinition,1.81946126562774,outcome,question,Inheritance,153
jInheritance5,DivideExpression,2.40297045086125,outcome,question,Inheritance,153
jInheritance5,DoubleDataType,3.79289447309244,outcome,question,Inheritance,153
jInheritance5,EqualExpression,1.84398981522965,outcome,question,Inheritance,153
jInheritance5,ExplicitTypeCasting,2.11875692739,outcome,question,Inheritance,153
jInheritance5,ExtendsSpecification,1.47720881955248,outcome,question,Inheritance,153
jInheritance5,FinalFieldSpecifier,6.47453455302596,outcome,question,Inheritance,153
jInheritance5,FormalMethodParameter,0.261072361223461,outcome,question,Inheritance,153
jInheritance5,IfElseStatement,2.06017817516312,outcome,question,Inheritance,153
jInheritance5,InheritanceBasedPolymorphism,1.65145423411724,outcome,question,Inheritance,153
jInheritance5,InstanceField,1.53300999374367,outcome,question,Inheritance,153
jInheritance5,InstanceFieldInvocation,5.56726769445299,outcome,question,Inheritance,153
jInheritance5,IntDataType,2.69399506545062,outcome,question,Inheritance,153
jInheritance5,java.lang.Object,3.30290846823449,outcome,question,Inheritance,153
jInheritance5,java.lang.System.out.println,0.794136375174486,outcome,question,Inheritance,153
jInheritance5,LessExpression,1.28725779315772,outcome,question,Inheritance,153
jInheritance5,MethodDefinition,0.541385279088262,outcome,question,Inheritance,153
jInheritance5,MethodOverriding,1.57890356696951,outcome,question,Inheritance,153
jInheritance5,MultiplyExpression,2.29028398068881,outcome,question,Inheritance,153
jInheritance5,ObjectCreationStatement,1.3719554167602,outcome,question,Inheritance,153
jInheritance5,ObjectMethodInvocation,0.389650861784506,outcome,question,Inheritance,153
jInheritance5,OverridingEquals,3.30290846823449,outcome,question,Inheritance,153
jInheritance5,OverridingToString,2.74125524907957,outcome,question,Inheritance,153
jInheritance5,PolymorphicObjectCreationStatement,1.39181692361325,outcome,question,Inheritance,153
jInheritance5,PrivateFieldSpecifier,2.02744073982964,outcome,question,Inheritance,153
jInheritance5,PublicClassSpecifier,0.253749280239965,outcome,question,Inheritance,153
jInheritance5,PublicConstructorSpecifier,2.01497286055581,outcome,question,Inheritance,153
jInheritance5,PublicFieldSpecifier,6.3893678564704,outcome,question,Inheritance,153
jInheritance5,PublicMethodSpecifier,0.58196467074998,outcome,question,Inheritance,153
jInheritance5,ReturnStatement,10.0131158098698,outcome,question,Inheritance,153
jInheritance5,SimpleAssignmentExpression,0.354457065171819,outcome,question,Inheritance,153
jInheritance5,SimpleVariable,1.59443675112677,outcome,question,Inheritance,153
jInheritance5,StaticFieldSpecifier,6.3893678564704,outcome,question,Inheritance,153
jInheritance5,StaticMethodSpecifier,0.0706328961188937,outcome,question,Inheritance,153
jInheritance5,StringAddition,1.09966423781899,outcome,question,Inheritance,153
jInheritance5,StringDataType,2.46949547666307,outcome,question,Inheritance,153
jInheritance5,StringLiteral,1.36478440638089,outcome,question,Inheritance,153
jInheritance5,SuperclassConstructorCall,2.11875692739,outcome,question,Inheritance,153
jInheritance5,SuperclassMethodCall,3.22733134645216,outcome,question,Inheritance,153
jInheritance5,SuperclassSubclassConversion,1.78975693228529,outcome,question,Inheritance,153
jInheritance5,SuperReference,3.15780713393902,outcome,question,Inheritance,153
jInheritance5,ThisReference,5.56726769445299,outcome,question,Inheritance,153
jInheritance5,VoidDataType,0.0406005780140349,outcome,question,Inheritance,153
jInheritance6,ActualMethodParameter,0.831709559304965,outcome,question,Inheritance,153
jInheritance6,AddExpression,2.59009576178963,outcome,question,Inheritance,153
jInheritance6,AndExpression,2.37539388191465,outcome,question,Inheritance,153
jInheritance6,BooleanDataType,1.97055348629868,outcome,question,Inheritance,153
jInheritance6,ClassConstantInitializationStatement,6.47453455302596,outcome,question,Inheritance,153
jInheritance6,ClassDefinition,0.105315754889397,outcome,question,Inheritance,153
jInheritance6,ClassField,6.3893678564704,outcome,question,Inheritance,153
jInheritance6,ConstantInvocation,2.0987884855398,outcome,question,Inheritance,153
jInheritance6,ConstructorCall,1.8292738890136,outcome,question,Inheritance,153
jInheritance6,ConstructorDefinition,1.81946126562774,outcome,question,Inheritance,153
jInheritance6,DivideExpression,2.40297045086125,outcome,question,Inheritance,153
jInheritance6,DoubleDataType,3.79289447309244,outcome,question,Inheritance,153
jInheritance6,EqualExpression,1.84398981522965,outcome,question,Inheritance,153
jInheritance6,ExplicitTypeCasting,2.11875692739,outcome,question,Inheritance,153
jInheritance6,ExtendsSpecification,1.47720881955248,outcome,question,Inheritance,153
jInheritance6,FinalFieldSpecifier,6.47453455302596,outcome,question,Inheritance,153
jInheritance6,FormalMethodParameter,0.261072361223461,outcome,question,Inheritance,153
jInheritance6,IfElseStatement,5.15044543790781,outcome,question,Inheritance,153
jInheritance6,InstanceField,1.53300999374367,outcome,question,Inheritance,153
jInheritance6,InstanceFieldInvocation,5.56726769445299,outcome,question,Inheritance,153
jInheritance6,IntDataType,2.91849465423817,outcome,question,Inheritance,153
jInheritance6,java.lang.Object,3.30290846823449,outcome,question,Inheritance,153
jInheritance6,java.lang.String.equals,4.64015665078641,outcome,question,Inheritance,153
jInheritance6,LessExpression,1.28725779315772,outcome,question,Inheritance,153
jInheritance6,MethodDefinition,0.541385279088262,outcome,question,Inheritance,153
jInheritance6,MethodOverriding,1.57890356696951,outcome,question,Inheritance,153
jInheritance6,MultiplyExpression,5.34399595494056,outcome,question,Inheritance,153
jInheritance6,ObjectCreationStatement,1.8292738890136,outcome,question,Inheritance,153
jInheritance6,ObjectEquality,2.09078692794927,outcome,question,Inheritance,153
jInheritance6,ObjectMethodInvocation,1.55860344713802,outcome,question,Inheritance,153
jInheritance6,OverridingEquals,3.30290846823449,outcome,question,Inheritance,153
jInheritance6,OverridingToString,2.74125524907957,outcome,question,Inheritance,153
jInheritance6,PolymorphicObjectCreationStatement,1.39181692361325,outcome,question,Inheritance,153
jInheritance6,PrivateFieldSpecifier,2.02744073982964,outcome,question,Inheritance,153
jInheritance6,PublicClassSpecifier,0.253749280239965,outcome,question,Inheritance,153
jInheritance6,PublicConstructorSpecifier,2.01497286055581,outcome,question,Inheritance,153
jInheritance6,PublicFieldSpecifier,6.3893678564704,outcome,question,Inheritance,153
jInheritance6,PublicMethodSpecifier,0.58196467074998,outcome,question,Inheritance,153
jInheritance6,ReturnStatement,10.0131158098698,outcome,question,Inheritance,153
jInheritance6,SimpleAssignmentExpression,0.572584489892938,outcome,question,Inheritance,153
jInheritance6,SimpleVariable,1.59443675112677,outcome,question,Inheritance,153
jInheritance6,StaticFieldSpecifier,6.3893678564704,outcome,question,Inheritance,153
jInheritance6,StaticMethodSpecifier,0.0706328961188937,outcome,question,Inheritance,153
jInheritance6,StringAddition,1.09966423781899,outcome,question,Inheritance,153
jInheritance6,StringDataType,2.46949547666307,outcome,question,Inheritance,153
jInheritance6,StringLiteral,1.36478440638089,outcome,question,Inheritance,153
jInheritance6,SuperclassConstructorCall,2.11875692739,outcome,question,Inheritance,153
jInheritance6,SuperclassMethodCall,3.22733134645216,outcome,question,Inheritance,153
jInheritance6,SuperclassSubclassConversion,1.78975693228529,outcome,question,Inheritance,153
jInheritance6,SuperReference,3.15780713393902,outcome,question,Inheritance,153
jInheritance6,ThisReference,5.56726769445299,outcome,question,Inheritance,153
jInheritance6,VoidDataType,0.0406005780140349,outcome,question,Inheritance,153
override_v2,ClassDefinition,0.0526578774446983,outcome,example,Inheritance,153
override_v2,ExtendsSpecification,0.738604409776241,outcome,example,Inheritance,153
override_v2,MethodDefinition,0.0773407541554659,outcome,example,Inheritance,153
override_v2,PublicClassSpecifier,0.126874640119982,outcome,example,Inheritance,153
override_v2,PublicMethodSpecifier,0.08313781010714,outcome,example,Inheritance,153
override_v2,ReturnStatement,1.33508210798264,outcome,example,Inheritance,153
override_v2,StringDataType,0.897998355150206,outcome,example,Inheritance,153
override_v2,StringLiteral,0.454928135460297,outcome,example,Inheritance,153
override_v2,ClassDefinition,0.0526578774446983,outcome,example,Inheritance,153
override_v2,ExtendsSpecification,0.738604409776241,outcome,example,Inheritance,153
override_v2,MethodDefinition,0.0773407541554659,outcome,example,Inheritance,153
override_v2,MethodOverriding,1.57890356696951,outcome,example,Inheritance,153
override_v2,PublicClassSpecifier,0.126874640119982,outcome,example,Inheritance,153
override_v2,PublicMethodSpecifier,0.08313781010714,outcome,example,Inheritance,153
override_v2,ReturnStatement,1.33508210798264,outcome,example,Inheritance,153
override_v2,StringDataType,0.897998355150206,outcome,example,Inheritance,153
override_v2,StringLiteral,0.454928135460297,outcome,example,Inheritance,153
simple_inheritance_1,ActualMethodParameter,0.356446953987842,outcome,example,Inheritance,153
simple_inheritance_1,ClassDefinition,0.0789868161670474,outcome,example,Inheritance,153
simple_inheritance_1,ConstructorCall,0.457318472253399,outcome,example,Inheritance,153
simple_inheritance_1,ExtendsSpecification,0.738604409776241,outcome,example,Inheritance,153
simple_inheritance_1,FormalMethodParameter,0.0435120602039102,outcome,example,Inheritance,153
simple_inheritance_1,java.lang.System.out.println,0.794136375174486,outcome,example,Inheritance,153
simple_inheritance_1,MethodDefinition,0.154681508310932,outcome,example,Inheritance,153
simple_inheritance_1,MethodInheritance,8.86290265822675,outcome,example,Inheritance,153
simple_inheritance_1,ObjectCreationStatement,0.457318472253399,outcome,example,Inheritance,153
simple_inheritance_1,ObjectMethodInvocation,1.16895258535352,outcome,example,Inheritance,153
simple_inheritance_1,PublicClassSpecifier,0.190311960179974,outcome,example,Inheritance,153
simple_inheritance_1,PublicMethodSpecifier,0.16627562021428,outcome,example,Inheritance,153
simple_inheritance_1,SimpleAssignmentExpression,0.0272659280901399,outcome,example,Inheritance,153
simple_inheritance_1,StaticMethodSpecifier,0.0706328961188937,outcome,example,Inheritance,153
simple_inheritance_1,StringDataType,0.673498766362655,outcome,example,Inheritance,153
simple_inheritance_1,StringLiteral,0.682392203190445,outcome,example,Inheritance,153
simple_inheritance_1,VoidDataType,0.16240231205614,outcome,example,Inheritance,153
poly_v2,ActualMethodParameter,0.475262605317123,outcome,example,Inheritance,153
poly_v2,ClassDefinition,0.0789868161670474,outcome,example,Inheritance,153
poly_v2,ConstructorCall,0.457318472253399,outcome,example,Inheritance,153
poly_v2,ExplicitTypeCasting,1.059378463695,outcome,example,Inheritance,153
poly_v2,ExtendsSpecification,0.738604409776241,outcome,example,Inheritance,153
poly_v2,FormalMethodParameter,0.0435120602039102,outcome,example,Inheritance,153
poly_v2,InheritanceBasedPolymorphism,1.65145423411724,outcome,example,Inheritance,153
poly_v2,java.lang.System.out.println,1.05884850023265,outcome,example,Inheritance,153
poly_v2,MethodDefinition,0.154681508310932,outcome,example,Inheritance,153
poly_v2,MethodOverriding,1.57890356696951,outcome,example,Inheritance,153
poly_v2,ObjectCreationStatement,0.457318472253399,outcome,example,Inheritance,153
poly_v2,ObjectMethodInvocation,1.94825430892253,outcome,example,Inheritance,153
poly_v2,PolymorphicObjectCreationStatement,1.39181692361325,outcome,example,Inheritance,153
poly_v2,PublicClassSpecifier,0.0634373200599912,outcome,example,Inheritance,153
poly_v2,PublicMethodSpecifier,0.16627562021428,outcome,example,Inheritance,153
poly_v2,SimpleAssignmentExpression,0.0545318561802798,outcome,example,Inheritance,153
poly_v2,StaticMethodSpecifier,0.0706328961188937,outcome,example,Inheritance,153
poly_v2,StringDataType,0.673498766362655,outcome,example,Inheritance,153
poly_v2,StringLiteral,0.682392203190445,outcome,example,Inheritance,153
poly_v2,SuperclassSubclassConversion,1.78975693228529,outcome,example,Inheritance,153
poly_v2,VoidDataType,0.16240231205614,outcome,example,Inheritance,153
inheritance_polymorphism_1,ActualMethodParameter,0.237631302658561,outcome,example,Inheritance,153
inheritance_polymorphism_1,ClassDefinition,0.0789868161670474,outcome,example,Inheritance,153
inheritance_polymorphism_1,ConstructorCall,0.457318472253399,outcome,example,Inheritance,153
inheritance_polymorphism_1,ExtendsSpecification,0.738604409776241,outcome,example,Inheritance,153
inheritance_polymorphism_1,FormalMethodParameter,0.0435120602039102,outcome,example,Inheritance,153
inheritance_polymorphism_1,InheritanceBasedPolymorphism,1.65145423411724,outcome,example,Inheritance,153
inheritance_polymorphism_1,java.lang.System.out.println,0.529424250116324,outcome,example,Inheritance,153
inheritance_polymorphism_1,MethodDefinition,0.116011131233199,outcome,example,Inheritance,153
inheritance_polymorphism_1,MethodOverriding,1.57890356696951,outcome,example,Inheritance,153
inheritance_polymorphism_1,ObjectCreationStatement,0.457318472253399,outcome,example,Inheritance,153
inheritance_polymorphism_1,ObjectMethodInvocation,0.389650861784506,outcome,example,Inheritance,153
inheritance_polymorphism_1,PolymorphicObjectCreationStatement,1.39181692361325,outcome,example,Inheritance,153
inheritance_polymorphism_1,PublicClassSpecifier,0.190311960179974,outcome,example,Inheritance,153
inheritance_polymorphism_1,PublicMethodSpecifier,0.12470671516071,outcome,example,Inheritance,153
inheritance_polymorphism_1,SimpleAssignmentExpression,0.0272659280901399,outcome,example,Inheritance,153
inheritance_polymorphism_1,StaticMethodSpecifier,0.0706328961188937,outcome,example,Inheritance,153
inheritance_polymorphism_1,StringDataType,0.448999177575103,outcome,example,Inheritance,153
